"date","type","dead","injured","location","details","perpetrator","partOf"
"26","Vehicular attack","0 (+1)","3","Karmei Tzur, West Bank","A Palestinian rammed his vehicle against a group of Israeli Soldiers in the Karmei Tzur area. Three soldiers were injured in the attack and the attacker was shot dead.[364][365]","Palestinian Nationalist","Israeli–Palestinian conflict"
"27","Shooting, melee attack, arson","1","1","Macomia District, Mozambique","Armed gunmen attacked a village in the Macomia District firing shots and attacking villagers with machetes killing a person and seriously leaving another one injured. The gunmen also set on fire and burned 14 stalls. The Ansar-al-Sunna group is believed to be behind this.[366]","Ansar al Sunna","Islamist insurgency in Mozambique"
"27","Shooting","3","0","Cross Kauwa, Nigeria","Boko Haram jihadists of the Islamic State attacked a military base killing 3 soldiers. The attack on the base happened at the Cross Kauwa village.[367]","Boko Haram","Boko Haram insurgency"
"27","Bombing","4","3","Ghazni, Afghanistan","A roadside bomb detonated near a vehicle killing 4 U.S. service Members and wounding 3 other people including a US civilian contractor. The bombing occurred in Ghazni.[368][369][370]","Taliban","War in Afghanistan"
"27","Car Bombing","1","2","Baghdad, Iraq","A bomb hidden inside a vehicle went off, killing a civilian and injuring two others in Central Baghdad.[371]","Islamic State (suspected)","Iraqi insurgency"
"27","Kidnapping","0","5 Kidnapped","Bamenda, Cameroon","Students and a staff member of the University of Bamenda were kidnapped on matriculation day. Government forces and separatists clashed in Bambili.[372]","Ambazonia Defence Forces (suspected)","Anglophone crisis"
"28","Bombing","1 (+2)","1","Buloburde, Somalia","A bomb placed by Al-Shabaab killed a soldier from Djibouti and injured another soldier. Two terrorists also died when a device they were planting at the Buloburde airport exploded prematurely.[373]","Al-Shabaab","Somali Civil War"
"28","Suicide Car bombing, shooting","10 (+1)","19","Kabul, Afghanistan","A suicide car bomber detonated targeting a British security contractor's compound in the Afghan capital Kabul, several gunmen then attacked the G4S compound right after the car bomb, in total 10 people died and 19 others were injured, the Taliban also claimed responsibility.[374][375][376]","Taliban","War in Afghanistan"
"28","Bombing, shooting","2","2","Ba'quba District, Iraq","A bomb blast killed an Iraqi civilian and left two others wounded in the Baqubah District. In the same area nearby an Islamic State sniper shot dead an Iraqi soldier.[377][378]","Islamic State","Iraqi insurgency"
"28","Suicide bombing","0 (+2)","29","Amchide, Cameroon","29 people were injured when a female suicide bomber detonated her explosives in a market at the town of Amchide. A second bomber was shot dead by security forces. The suicide bombers are believed to be from the Boko Haram group.[379][380]","Boko Haram","Boko Haram insurgency"
"29","Kidnapping, Bombing","0","30 Kidnapped","West Region, Cameroon","At least 30 people were kidnapped by ten unidentified gunmen in Bangourain, Noun Division, West Region, close to the border with Northwest Region. The captives were transported with canoes across the Lake Bamendjing reservoir. In Kembong, just south of Mamfe, a military vehicle hit a road bomb; no soldiers died, but the vehicle was destroyed.[381][382]","Ambazonia Defence Forces","Anglophone crisis"
"29","Bombing","2","0","Bajaur District, Pakistan","A Pro-government tribal elder and a guard were killed when their vehicle struck a roadside bomb as they were returning from a mosque in the Bajaur District, no group has claimed responsibility as of yet.[383][384]","Tehrik-i-Taliban Pakistan (suspected)","War in North-West Pakistan"
"29","Shooting","0","1","Kasserine Governorate, Tunisia","Gunmen on motorcycles opened fire on a security patrol in the Kasserine province resulting in a civilian bystander injured. The Islamic State claimed responsibility for the attack.[385][386]","Islamic State","Insurgency in the Maghreb"
"29","Car bombing","0","0","Jalalabad, Afghanistan","A sticky bomb placed inside a car detonated in the Afghan city of Jalalabad, no casualties were reported in the attack.[387]","Islamic State","War in Afghanistan"
"29","Bombing","1","4","Hamrin Mountains, Iraq","A commander of the Pro-Mobilization Forces was killed and four of his aides were injured in a bomb blast while they were patrolling in the Hamrin Mountains. The attack was blamed on the Islamic State.[388][389]","Islamic State","Iraqi insurgency"
"30","Shooting","1","7","Baga, Nigeria","Boko Haram militants affiliated with the Islamic State attacked a military base close to the town of Baga. The Boko Haram terrorists killed a soldier and injured seven others.[390]","Boko Haram","Boko Haram insurgency"
"30","Ambush,Shooting","1","0","Shindand District, Afghanistan","A Herat intelligence chief was killed in a Taliban ambush attack in Herat's Shindand District.[391]","Taliban","War in Afghanistan"
"30","Bombing, shooting","2","Several","Baye, Mali","A military vehicle struck an IED while traveling in the Baye area, after the bomb blast it was followed by gunfire as a result of the attack. Two people died and several others were injured.[392][393]","Al-Qaeda in the Islamic Maghreb (suspected)","Northern Mali conflict"
"30","Bombing, shooting","5","0","Boungou, Burkina Faso","Four policemen and a civilian driver were killed near Boungou when their vehicle struck a roadside bomb and was also hit by gunfire.[394]","Al-Qaeda in the Islamic Maghreb (suspected)","Insurgency in the Maghreb"
"30","Shooting","5","2","Monimpébougou, Mali","Several gunmen opened fire on workers on a millet field killing 5 of them and wounding 2 others in the town of Abarakabougou.[395]","Al-Qaeda in the Islamic Maghreb (suspected)","Northern Mali conflict"
"30","Shooting","1","0","Téra, Niger","A customs officer was killed when multiple assailants opened fire on a police station in Tera, Niger. After the shooting the assailants escaped to the wild. The attack came after the area had been placed in a state of emergency due to attacks.[396]","Islamic State (suspected)","Insurgency in the Maghreb"
